user_id,session_id,days_in_base,session_qty_acc,add_to_cart_qty_acc,page_pdp_qty_acc,page_plp_qty_acc,page_search_plp_qty_acc,bounce_sessions_qty_acc,navigation_time_acc,is_next_session_activation
12351461772143995932u,8639747844579866108s,0.018449074123054743,1,0,1,1,6,0,1594.0,1
12352879869242993999u,3807870169147109874s,0.0007175924256443977,1,1,1,0,0,0,62.0,0
12352879869242993999u,11928248097759817594s,0.37825231486931443,2,2,2,0,0,0,178.0,0
12352879869242993999u,13027006888734550159s,1.7529745372012258,3,2,4,3,0,0,1846.0,1
12374051091352526592u,12526240878228786919s,0.0007523149251937866,1,1,1,0,0,0,65.0,1
12409521971319587324u,17192627083331955458s,0.0,1,0,1,0,0,1,0.0,1
12410871847330696967u,6484803917862912628s,0.02740740729495883,1,6,9,3,10,0,2368.0,1
1242328753322063647u,2506254088176680787s,0.0004050927236676216,1,1,1,0,0,0,35.0,1
12426108589060750279u,1194750839158336385s,0.018055555876344442,1,1,5,2,0,0,1560.0,1
12432229366346748458u,497609421455622158s,0.027094907127320766,1,1,2,1,0,0,2341.0,1
12464178479791478639u,13014225970914318407s,0.009386573918163776,1,0,4,0,9,0,811.0,0
12464178479791478639u,2627597673419475247s,0.24565972201526165,2,0,5,0,9,1,811.0,0
12464178479791478639u,5087217560481890741s,1.1052662036381662,3,0,11,0,11,1,5397.0,1
1247355864320085145u,13456409939414925619s,0.0,1,0,1,0,0,1,0.0,1
12516354219544213215u,16400468965176163498s,0.016145833302289248,1,2,8,0,0,0,1395.0,1
12520179460467065762u,12378086153664875143s,0.00030092615634202957,1,0,1,0,1,0,26.0,1
12523072266071888927u,2771806400703867603s,0.0,1,0,1,0,0,1,0.0,1
12530769730347340001u,13833371357827640938s,0.0,1,0,1,0,0,1,0.0,0
12530769730347340001u,13904607283944939239s,2.174733796622604,2,0,2,0,0,2,0.0,1
12542986761872009038u,15471562092115776407s,0.0,1,0,0,1,0,1,0.0,0
12542986761872009038u,9321351235376256697s,0.0263194446451962,2,0,0,3,2,1,137.0,0
12542986761872009038u,17797869132768196375s,0.06663194438442588,3,0,0,6,2,1,251.0,0
12542986761872009038u,2597741398901160463s,0.5831944444216788,4,0,0,7,2,2,251.0,1
12545856296165397920u,1234420484044771064s,0.0,1,0,1,0,0,1,0.0,0
12545856296165397920u,4842608701932889506s,2.0209606480784714,2,0,2,0,0,2,0.0,1
12572776962338473733u,17426430488798409969s,0.003622685093432665,1,0,4,1,0,0,313.0,1
12590945539611193352u,17953216820347136141s,0.007476852275431156,1,0,0,1,2,0,646.0,1
12607409644804664964u,8351050416622962081s,0.0020486111752688885,1,0,0,2,1,0,177.0,1
12613091138091591201u,16188975245038108296s,0.0,1,0,0,1,0,1,0.0,1
12625526418546024683u,263179156225673876s,0.0,1,0,0,1,0,1,0.0,1
12625962176781963545u,2103248214937420693s,0.004189814906567335,1,0,3,0,0,0,362.0,1
1263295508118969296u,7240046779754957525s,0.0009837960824370384,1,0,2,0,0,0,85.0,1
12643791738530502192u,8173430872940473194s,0.0,1,0,1,0,0,1,0.0,1
12684593657807827522u,11477487183899467439s,0.0,1,0,1,0,0,1,0.0,1
12685218558282171237u,17067015720180130020s,0.0019328701309859753,1,1,2,1,0,0,167.0,1
12691005644111428442u,16111479768562754865s,0.005752314813435078,1,0,0,4,0,0,497.0,1
12702666949889899583u,5919955096657287728s,0.0016898144967854023,1,0,0,0,5,0,146.0,1
12714619609798953623u,12894248676132918766s,0.0,1,0,1,0,0,1,0.0,0
12714619609798953623u,16634650754594889680s,0.03658564807847142,2,0,5,0,0,1,217.0,0
12714619609798953623u,11497335400932259790s,0.4113310188986361,3,1,11,0,4,1,1628.0,1
12727738470512841707u,13913724959906372285s,0.0,1,0,1,0,0,1,0.0,1
12751864469786610933u,12923693061453686639s,0.0,1,0,1,0,0,1,0.0,1
12762479412825571017u,10006444954898578185s,0.0,1,0,1,0,0,1,0.0,1
12765668941036240960u,12704618176198275759s,0.0,1,0,1,0,0,1,0.0,1
1276828207808740468u,4137337889339192308s,0.0008101854473352432,1,0,0,1,3,0,70.0,1
12768836320691288353u,15099001082141448742s,0.0,1,0,0,1,0,1,0.0,1
12774409795411797969u,6054971995396974962s,0.02700231457129121,1,0,2,0,3,0,2333.0,1
12778915528312573446u,117387060924044252s,0.014548610895872116,1,1,1,0,9,0,1257.0,1
12817141905146863058u,8971327029321929146s,0.0002893516793847084,1,1,1,0,0,0,25.0,1
12817558079560508546u,9971397673930192163s,0.02429398149251938,1,3,8,0,0,0,2099.0,0
12817558079560508546u,16712199036366197775s,0.8366087963804603,2,3,11,2,0,0,2455.0,1
12824741203297587810u,4684738141814969458s,0.001967592630535364,1,0,3,0,0,0,170.0,0
12824741203297587810u,7235886215685921722s,0.043750000186264515,2,0,4,1,0,0,409.0,1
12844249065316068872u,3644690295556092032s,0.0,1,0,1,0,0,1,0.0,1
12851980221395154728u,10794190067929191231s,0.0,1,0,1,0,0,1,0.0,0
12851980221395154728u,6005564691651563706s,0.331319444347173,2,0,2,0,0,2,0.0,1
12856610517916578324u,9474368930934878027s,0.007430555298924446,1,0,4,0,0,0,642.0,1
12860863622701298566u,4698119711008995552s,0.0021643522195518017,1,0,2,0,0,0,187.0,1
12868066041077694111u,7686248921200062328s,0.0023726848885416985,1,0,3,0,5,0,205.0,1
12873954589642312244u,3388638818579698958s,0.0,1,0,0,1,0,1,0.0,1
12879153494998730875u,17039300036120387945s,0.0035532405599951744,1,1,0,1,3,0,307.0,1
12881515889256822153u,345341095332298692s,0.001875000074505806,1,1,2,0,0,0,162.0,0
12881515889256822153u,14027967128854588912s,0.06340277753770351,2,1,3,0,0,1,162.0,1
12883494689719332766u,1212508738133500185s,9.259255602955818e-05,1,0,1,1,0,0,8.0,1
12887065606623553165u,15075356642340117807s,4.6296510845422745e-05,1,0,0,2,0,0,4.0,1
12903292204253576027u,7460733547264628438s,0.006412037182599306,1,1,0,2,1,0,554.0,0
12903292204253576027u,8517760546862380606s,0.06872685207054019,2,1,2,2,1,0,1237.0,1
12904210802677403222u,10006652753078137604s,0.0017476854845881462,1,0,2,1,0,0,151.0,1
12931222982457882410u,17558073748027262973s,0.0008217589929699898,1,0,3,0,0,0,71.0,1
12937360658222853417u,12745936644876070717s,0.0,1,0,0,1,0,1,0.0,1
129383874985124476u,15967867798349718832s,0.012997685000300407,1,0,0,4,2,0,1123.0,1
12944031505740331509u,5192756274563842112s,0.002800926100462675,1,1,1,1,0,0,242.0,0
12944031505740331509u,12748608180450449732s,0.04121527774259448,2,1,3,1,0,0,244.0,1
12944453729788472652u,16245388406506990368s,0.002326388843357563,1,2,2,0,0,0,201.0,1
12956167153115509811u,17860675716057251686s,0.0,1,0,0,1,0,1,0.0,1
12975055891743304892u,12716699522696324192s,0.009340277407318354,1,0,4,1,0,0,807.0,1
12985047738948677667u,8475474914235458819s,0.0,1,0,1,0,0,1,0.0,1
13013280624981095610u,13742572989130516679s,0.0,1,0,1,0,0,1,0.0,1
13021235100175665733u,4250471415977015228s,0.0,1,0,0,1,0,1,0.0,1
130252580693626103u,13394465717444319877s,0.002465277910232544,1,0,1,1,0,0,213.0,1
13035380969653994374u,4068839427026452570s,0.002245370764285326,1,0,3,0,0,0,194.0,1
13042944121349921547u,15263027862862489657s,0.002430555410683155,1,1,1,0,0,0,210.0,0
13042944121349921547u,11116100209377684136s,0.15604166639968753,2,1,1,0,1,1,210.0,1
13059964192330961718u,14565498237224220155s,0.016215277835726738,1,0,2,2,0,0,1401.0,1
13066470632077431025u,11451888537280707366s,8.101854473352432e-05,1,0,0,2,0,0,7.0,1
13070050406604333337u,11280652015077222735s,0.012835648376494646,1,0,3,4,0,0,1109.0,1
13071734888231182668u,17103788754210389459s,0.002789351623505354,1,3,0,0,12,0,241.0,1
13083144164991555135u,3687255949259516600s,0.0034490739926695824,1,0,0,3,0,0,298.0,0
13083144164991555135u,16451418331525343851s,0.05624999990686774,2,0,0,7,0,0,549.0,1
1309718097161134299u,2563428292306654588s,0.0,1,0,1,0,0,1,0.0,0
1309718097161134299u,9709773274683116544s,3.360694444272667,2,0,2,1,0,1,1093.0,0
1309718097161134299u,5790936231903999386s,4.016712962649763,3,0,3,1,0,2,1093.0,0
1309718097161134299u,5481138021315378540s,4.046759258955717,4,0,4,1,0,3,1093.0,0
1309718097161134299u,5524010703711481983s,5.176840277854353,5,2,8,3,1,3,1342.0,1
13100211845456048338u,11119489326136555381s,0.0005092592909932137,1,1,3,0,0,0,44.0,0
13100211845456048338u,8535987710811524645s,1.1280555557459593,2,1,4,0,0,1,44.0,1
13101040287520152730u,3299353682089462646s,0.01304398151114583,1,0,5,1,2,0,1127.0,0
13101040287520152730u,1377260239846837109s,2.01165509223938,2,1,10,1,11,0,1759.0,0
13101040287520152730u,17011414331430577352s,3.9379050922580063,3,1,12,1,20,0,2191.0,0
13101040287520152730u,17603526750659721439s,3.971655092202127,4,1,16,3,23,0,2440.0,0
13101040287520152730u,11232233655059654023s,3.996203703340143,5,1,17,3,23,1,2440.0,0
13101040287520152730u,4245137159152876106s,4.024293981492519,6,1,18,3,23,2,2440.0,1
131178835968061632u,5723052354799407089s,0.0,1,0,0,1,0,1,0.0,1
13118937905676514644u,7765318586546940485s,0.018854166846722364,1,2,1,2,0,0,1629.0,1
13124770123954345710u,6292329151651568067s,4.6296510845422745e-05,1,0,0,2,0,0,4.0,1
13143934956106574662u,4974518866117054830s,0.0009953705593943596,1,0,0,1,2,0,86.0,0
13143934956106574662u,15152850344202417154s,0.7706249998882413,2,0,0,2,2,1,86.0,0
13143934956106574662u,15601882797219932503s,6.914699073880911,3,0,2,3,2,1,250.0,1
13148879878213305138u,8151714690906185327s,0.023414351977407932,1,5,7,4,6,0,2023.0,1
13153813197662556733u,14070860663774329669s,0.007754629477858543,1,1,3,0,0,0,670.0,1
13165137116487743364u,13485743527041098982s,0.0,1,0,1,0,0,1,0.0,1
1318863227620991692u,15875445342868721491s,0.012337963096797466,1,0,0,3,0,0,1066.0,0
1318863227620991692u,1609761461233481392s,0.5074189817532897,2,0,2,3,0,0,1123.0,0
1318863227620991692u,8508742714562198585s,0.8163425927050412,3,0,6,4,0,0,1334.0,1
13196210769941847736u,3900292789197214647s,0.0023032408207654953,1,1,3,0,2,0,199.0,1
13199881099686142439u,13453036199753638423s,0.0,1,0,0,1,0,1,0.0,1
13201187554638763195u,1920135749139051043s,0.009108796250075102,1,0,2,0,0,0,787.0,1
13204739946435577000u,7674653989853893210s,0.0007870374247431755,1,1,0,2,0,0,68.0,0
13204739946435577000u,12207481801475768246s,2.1837268522940576,2,1,0,5,0,0,96.0,1
13205799649289986158u,2179368556816092498s,0.002129629720002413,1,2,4,0,0,0,184.0,0
13205799649289986158u,4211811127040367627s,0.39561342587694526,2,2,7,0,0,0,235.0,1
13206534142440250816u,17565845678029237272s,0.017569444607943296,1,0,1,2,2,0,1518.0,1
13215403649231278519u,6471572171435740404s,0.0,1,0,0,1,0,1,0.0,0
13215403649231278519u,12579911794667170345s,5.9106250000186265,2,0,0,2,0,2,0.0,0
13215403649231278519u,3073741734286453157s,6.064305555541068,3,1,1,2,2,2,622.0,1
13218957783413393264u,11729337470917236900s,0.008622684981673956,1,0,10,1,6,0,745.0,1
13225206033044114978u,8827172459462304512s,0.00048611126840114594,1,1,1,0,1,0,42.0,1
13225851787193724911u,7888462195907722456s,0.007604166865348816,1,0,0,1,1,0,657.0,1
13228139131207233368u,13325506729541921526s,0.0003819442354142666,1,0,1,1,0,0,33.0,0
13228139131207233368u,17678597853442356479s,0.8259837962687016,2,0,2,2,0,0,332.0,1
13231691032345677829u,5949605887850853812s,0.00039351871237158775,1,0,3,0,0,0,34.0,1
13236971434371846787u,7613080182583483838s,0.004756944719702005,1,0,0,0,6,0,411.0,1
13240449430324248677u,5415655285774283218s,0.01228009257465601,1,0,2,2,11,0,1061.0,1
13250036123932875528u,15366181524465186854s,0.050729166716337204,1,0,7,5,0,0,4383.0,0
13250036123932875528u,2792616890984250270s,5.011909722350538,2,2,12,10,0,0,7422.0,0
13250036123932875528u,7988967999678586618s,5.873368055559695,3,2,12,11,0,1,7422.0,0
13250036123932875528u,10542167737821367140s,6.982974537182599,4,2,13,11,0,2,7422.0,0
13250036123932875528u,18420108715642364614s,8.028043981641531,5,3,17,14,0,2,8160.0,1
13259594488271528146u,7407030106836841077s,0.01241898164153099,1,0,0,0,20,0,1073.0,0
13259594488271528146u,2429958983416499614s,0.20615740725770593,2,0,3,0,36,0,1937.0,0
13259594488271528146u,6321922784635096122s,3.414837962947786,3,0,3,0,37,1,1937.0,1
13269847245633319930u,7915637665594761317s,0.0,1,0,1,0,0,1,0.0,0
13269847245633319930u,9550838537648929385s,0.08042824035510421,2,0,2,0,0,2,0.0,0
13269847245633319930u,12914721352340451143s,0.6792013887315989,3,0,3,0,0,3,0.0,0
13269847245633319930u,9568019459543093678s,1.1265393518842757,4,0,4,0,0,4,0.0,0
13269847245633319930u,9454123860975084313s,4.3304398148320615,5,0,5,0,0,5,0.0,0
13269847245633319930u,18340807429235934840s,5.830798611044884,6,0,6,0,0,6,0.0,1
1328390502818490206u,16911682967155391517s,0.007060185074806213,1,0,3,3,0,0,610.0,0
1328390502818490206u,2132849819242955624s,0.05443287035450339,2,0,4,3,0,1,610.0,1
13288960100867318526u,16886031368164036272s,0.0,1,0,0,1,0,1,0.0,0
13288960100867318526u,16185477781216833168s,0.5125231482088566,2,0,0,2,9,1,1093.0,1
13303952136258414672u,2393037619442734128s,0.0,1,0,1,0,0,1,0.0,1
13317581143102245170u,5665666687848896195s,0.015509259421378374,1,0,2,0,0,0,1340.0,0
13317581143102245170u,8244315968644763452s,0.7431481485255063,2,0,3,0,0,1,1340.0,1
13328709840464322605u,10619451196666414880s,0.04908564826473594,1,1,15,2,6,0,4241.0,0
13328709840464322605u,15739497436158667810s,0.13428240735083818,2,1,17,8,20,0,4621.0,1
13336904532789371149u,7522238319373392255s,0.0,1,0,1,0,0,1,0.0,1
13346954998624869345u,3950836418023411980s,0.030277777928858995,1,1,1,0,48,0,2616.0,0
13346954998624869345u,11605292366918788222s,0.5879166666418314,2,3,4,0,52,0,3637.0,1
13352585588982604580u,1231042036182105493s,0.0,1,0,1,0,0,1,0.0,0
13352585588982604580u,7040108425028883368s,4.060567129403353,2,0,3,0,0,1,142.0,0
13352585588982604580u,12686097574989397283s,4.096030092332512,3,0,4,0,0,2,142.0,0
13352585588982604580u,15849734100535605072s,5.89355324069038,4,0,5,0,0,3,142.0,1
13354724621262310574u,1049356862167241548s,0.0036342591047286987,1,0,4,0,0,0,314.0,0
13354724621262310574u,12403826928394277854s,0.08298611082136631,2,1,44,0,1,0,727.0,1
13364624735468379177u,10787664142888035861s,0.006608796305954456,1,0,3,11,0,0,571.0,1
13366424800847978201u,6840465970383687098s,0.002766203600913286,1,1,0,5,2,0,239.0,0
13366424800847978201u,6143963042628802911s,0.025208333507180214,2,1,1,5,2,1,239.0,1
13366898068409867678u,15633776532659135845s,0.0002314816229045391,1,1,1,0,0,0,20.0,0
13366898068409867678u,12721666163114052586s,0.031932870391756296,2,1,3,0,16,0,571.0,1
13378398508863392067u,16759921576456783030s,0.0,1,0,0,1,0,1,0.0,1
13385290039240835312u,5926619191683533433s,0.0,1,0,0,1,0,1,0.0,0
13385290039240835312u,17816321571787809801s,2.75259259250015,2,0,0,2,0,2,0.0,1
13392094908255758680u,12481881242888201141s,0.008530092425644398,1,0,1,2,2,0,737.0,0
13392094908255758680u,4543242754233143904s,0.16189814824610949,2,0,1,2,3,1,737.0,1
13408713408752287398u,10256170568342877842s,0.0008449070155620575,1,0,0,0,3,0,73.0,1
13429613534741792858u,8134262763653293298s,0.0,1,0,1,0,0,1,0.0,1
13456457207753068588u,4325589148565967352s,0.0004745372571051121,1,1,1,0,0,0,41.0,1
13460901220400849379u,15129660462765544765s,0.0,1,0,1,0,0,1,0.0,1
13465667651335580861u,4331099611190285523s,0.002187499776482582,1,0,1,1,0,0,189.0,1
13466809919520560127u,14156498111152218894s,0.0018402780406177044,1,0,2,0,0,0,159.0,1
13474541229305162083u,4944440610730306057s,0.0,1,0,0,1,0,1,0.0,1
13478555440715920242u,9267147641143617242s,0.018356481567025185,1,4,2,0,11,0,1586.0,1
13492305663907488155u,13122496058413239379s,0.0,1,0,1,0,0,1,0.0,1
13499449258906307439u,8068716306298788428s,0.00101851811632514,1,0,5,0,2,0,88.0,0
13499449258906307439u,16427057024652334069s,0.03188657388091087,2,1,6,0,3,0,646.0,1
1350196741212493681u,2335438417457575074s,0.0,1,0,1,0,0,1,0.0,0
1350196741212493681u,7255348508629760861s,1.12246527755633,2,0,2,0,0,2,0.0,1
13511840527764728319u,7139451849651023669s,0.007951388601213694,1,0,3,2,2,0,687.0,1
13550526524376346591u,4844605282739143809s,0.0056597222574055195,1,0,1,1,2,0,489.0,1
13555200166511654340u,15716511768246059894s,0.014687499962747097,1,0,5,2,5,0,1269.0,1
13562287257457537896u,16072214822626713651s,0.0,1,0,1,0,0,1,0.0,1
13581284413838927990u,12147618330718808994s,0.0005787038244307041,1,1,1,0,0,0,50.0,1
1358904713268619322u,11850813052008871411s,0.015428240410983562,1,0,4,0,7,0,1333.0,1
13589639304851284447u,16800197394911066890s,0.0017129629850387573,1,0,2,1,0,0,148.0,0
13589639304851284447u,676173381869087534s,0.5750462962314487,2,0,2,2,0,1,148.0,1
13598927851406041465u,11680521423489959363s,0.005613425746560097,1,0,1,3,0,0,485.0,0
13598927851406041465u,12878521851368399087s,0.10402777791023254,2,0,2,4,0,0,756.0,0
13598927851406041465u,4265032691379057834s,1.489791666623205,3,0,3,6,0,0,862.0,1
13602440841577109331u,1256188424418541781s,0.0001736111007630825,1,0,0,0,2,0,15.0,1
13603181051167837488u,13776000644904584759s,0.02240740740671754,1,1,0,0,6,0,1936.0,1
13617563684579879333u,6981181515697994836s,0.003252314869314432,1,0,0,2,6,0,281.0,0
13617563684579879333u,8590780573522823841s,1.6055439817719162,2,1,0,2,6,1,281.0,1
13625331036916665756u,6764905380462164103s,0.005300926044583321,1,0,3,0,0,0,458.0,1
1362805281532757937u,14951577610836838166s,0.0,1,0,0,1,0,1,0.0,0
1362805281532757937u,6166574456296518461s,0.02913194429129362,2,0,0,2,0,2,0.0,0
1362805281532757937u,10226938975208165222s,0.24172453675419092,3,0,1,3,3,2,1667.0,1
13628937868547693681u,14077765358420217467s,0.0074189817532896996,1,2,7,0,0,0,641.0,1
13629427193360085532u,14518556897245213081s,0.0,1,0,1,0,0,1,0.0,0
13629427193360085532u,9284119999653709607s,0.1376041667535901,2,0,2,0,0,2,0.0,0
13629427193360085532u,1420517059819381847s,0.18252314813435078,3,0,4,0,0,2,33.0,1
13644923542450910640u,3989306532195795798s,0.009189814794808626,1,1,5,0,0,0,794.0,1
13661754233019282231u,17566136542463006520s,0.003009259235113859,1,0,2,1,0,0,260.0,1
13695109752546990633u,1023905903381867945s,0.02787037007510662,1,1,6,0,3,0,2408.0,1
1370791682187917266u,13560147717068957694s,0.010671296622604132,1,0,5,1,0,0,922.0,1
13708105668298066744u,1593741757979303123s,0.00887731509283185,1,0,2,0,1,0,767.0,1
13712425176813488320u,10749116975783414909s,0.013576389290392399,1,0,1,1,6,0,1173.0,0
13712425176813488320u,14750783928280185794s,0.03500000014901161,2,0,1,1,8,0,1182.0,1
13720967089126895921u,8633265868310894285s,0.02185185207054019,1,0,3,0,0,0,1888.0,1
13741239136981346048u,15509292614530983669s,0.0033912034705281258,1,0,3,0,0,0,293.0,1
1375259042197858654u,6764959996497059682s,0.0016203704290091991,1,1,1,1,0,0,140.0,1
1377185907885832659u,5084786804732320339s,0.0008912035264074802,1,0,0,3,3,0,77.0,1
13774060104815761893u,13558404626136488949s,0.006851851474493742,1,0,1,3,0,0,592.0,1
13776907449702660948u,9558373968230028881s,0.0,1,0,0,1,0,1,0.0,0
13776907449702660948u,15598093630156548088s,0.9140046294778585,2,0,0,2,0,2,0.0,0
13776907449702660948u,15045452992360007904s,1.113726851530373,3,0,0,3,0,3,0.0,1
13800436526108969312u,5562876183866899915s,0.030243055429309607,1,0,4,6,0,0,2613.0,1
13814880496553320203u,16244773027593186055s,9.259255602955818e-05,1,0,2,0,0,0,8.0,1
1382070273506437656u,1998701390256531858s,0.0,1,0,0,1,0,1,0.0,1
13824822733450966382u,9554656284023221323s,0.0,1,0,0,1,0,1,0.0,0
13824822733450966382u,14075143349638725742s,1.5339814815670252,2,0,2,1,0,1,51.0,1
1383264642454610158u,7603697639765061840s,0.00416666641831398,1,0,0,1,1,0,360.0,1
13833278060769673488u,2815976541492534143s,0.0012268517166376114,1,0,0,2,0,0,106.0,1
13843063700163434989u,286514036323323270s,0.0,1,0,0,1,0,1,0.0,1
13847531023302584957u,12409221600867606117s,0.0005787038244307041,1,0,2,0,0,0,50.0,1
13850566370775220716u,17166938240865689382s,0.015254629775881767,1,0,4,1,0,0,1318.0,1
13850851766064168873u,14924529562797525694s,0.0,1,0,0,1,0,1,0.0,1
13856088411467269683u,3073722428725738944s,0.004421296529471874,1,0,1,3,0,0,382.0,1
13858647614044506799u,2252912669864830721s,0.0,1,0,1,0,0,1,0.0,1
13859513123225352905u,3925942526134698081s,0.006365740671753883,1,2,3,0,0,0,550.0,1
13868668281376280541u,3380069703813198434s,0.0,1,0,1,0,0,1,0.0,0
13868668281376280541u,3411511231742890881s,0.9634606479667127,2,0,2,0,0,2,0.0,0
13868668281376280541u,10793220817677784337s,1.0851041665300727,3,0,4,0,0,2,10.0,0
13868668281376280541u,12133257263568718300s,2.077627314720303,4,0,18,2,0,2,1794.0,0
13868668281376280541u,11746190389732618500s,2.210289351642132,5,0,22,3,0,2,2191.0,0
13868668281376280541u,11262356335679135148s,2.754143518395722,6,2,28,4,0,2,2473.0,0
13868668281376280541u,100988658483946996s,3.2211111108772457,7,2,29,4,0,3,2473.0,0
13868668281376280541u,18248321025549995803s,4.031053240410984,8,2,30,4,0,4,2473.0,1
